clientnum,attrition_flag,dependent_count,card_category,months_on_book,months_inactive_12_mon,contacts_count_12_mon,credit_limit,avg_open_to_buy,avg_utilization_ratio
719412258,Existing Customer,3,Blue,30,3,4,5202,4387,0.157
780025908,Existing Customer,2,Silver,30,2,2,10836,8904,0.178
709364433,Existing Customer,3,Blue,30,2,2,3399,1226,0.639
718082208,Existing Customer,1,Blue,30,3,4,6469,4118,0.363
822984108,Existing Customer,4,Blue,30,1,3,3046,767,0.748
709214358,Existing Customer,3,Blue,30,3,2,2420,998,0.588
778399008,Existing Customer,0,Blue,30,4,2,4252,4252,0
713438358,Existing Customer,4,Blue,30,1,2,5417,3513,0.351
716487408,Existing Customer,3,Blue,30,1,3,3235,718,0.778
779722308,Attrited Customer,3,Blue,30,2,2,12355,12355,0
769145733,Existing Customer,3,Blue,30,4,3,2789,1205,0.568
716355783,Existing Customer,3,Blue,30,2,3,13080,13080,0
771602883,Existing Customer,3,Blue,30,5,4,4147,2428,0.415
758408883,Existing Customer,1,Blue,30,3,4,13355,11724,0.122
792565908,Existing Customer,2,Blue,30,2,3,2684,1210,0.549
715870758,Existing Customer,4,Blue,30,3,4,34516,33498,0.029
714573258,Existing Customer,2,Blue,30,2,4,1606,808,0.497
771544533,Attrited Customer,5,Blue,30,1,4,3578,3578,0
719692983,Existing Customer,2,Blue,30,3,4,4934,3430,0.305
778511733,Existing Customer,3,Blue,30,3,2,5424,3612,0.334
709537683,Attrited Customer,3,Blue,30,4,3,11638,10712,0.08
743265108,Existing Customer,4,Blue,30,1,4,15936,15109,0.052
718227033,Existing Customer,4,Blue,30,1,2,5951,4249,0.286
813964383,Existing Customer,3,Blue,30,1,3,8969,7743,0.137
790102008,Existing Customer,3,Blue,30,1,3,5924,4901,0.173
785011383,Attrited Customer,0,Blue,30,3,4,2190,2190,0
708892833,Attrited Customer,2,Blue,30,4,4,13662,13662,0
714473658,Existing Customer,3,Blue,30,2,2,8960,7906,0.118
804867183,Existing Customer,3,Blue,30,2,4,16043,16043,0
821296083,Existing Customer,1,Blue,30,3,3,2617,1607,0.386
735417408,Existing Customer,2,Blue,30,1,2,2218,952,0.571
789435783,Existing Customer,1,Blue,30,1,2,2909,1635,0.438
798962058,Existing Customer,5,Blue,30,3,3,3103,704,0.773
805261983,Existing Customer,4,Blue,30,3,4,1626,647,0.602
711614658,Existing Customer,2,Blue,30,3,3,2258,920,0.593
714920208,Existing Customer,1,Blue,30,5,0,3003,1193,0.603
709616958,Existing Customer,2,Silver,30,3,4,26556,24973,0.06
794818833,Existing Customer,1,Blue,30,1,2,5494,3416,0.378
809620833,Existing Customer,3,Blue,30,3,2,9293,9293,0
769980333,Existing Customer,1,Blue,30,2,5,13005,10853,0.165
714802458,Existing Customer,3,Blue,30,2,1,2657,542,0.796
780197133,Existing Customer,4,Blue,30,1,1,13919,12653,0.091
795997908,Existing Customer,2,Blue,30,3,3,16050,14570,0.092
778844433,Existing Customer,5,Blue,30,2,1,20895,19087,0.087
712589658,Existing Customer,4,Silver,30,2,2,13131,11166,0.15
710133858,Existing Customer,1,Blue,30,1,1,7554,5706,0.245
816890883,Existing Customer,2,Blue,30,3,3,21695,20438,0.058
710092683,Existing Customer,2,Blue,30,3,2,3735,2314,0.38
790174608,Existing Customer,1,Blue,30,3,2,19300,18119,0.061
794293908,Existing Customer,3,Blue,30,2,3,8696,7214,0.17
709206333,Attrited Customer,4,Blue,30,4,4,4333,4333,0
780686358,Existing Customer,3,Blue,30,1,1,2888,1212,0.58
708193008,Existing Customer,4,Blue,30,3,4,14480,14480,0
720897783,Existing Customer,1,Blue,30,2,5,34516,32506,0.058
708139833,Attrited Customer,3,Blue,30,2,3,6391,6391,0
719342808,Existing Customer,3,Blue,30,2,3,4180,3492,0.165
713642133,Existing Customer,4,Blue,30,3,3,1892,843,0.554
815062383,Existing Customer,2,Blue,30,3,1,4549,3356,0.262
718364283,Existing Customer,3,Blue,30,2,4,19711,19711,0
721158108,Existing Customer,2,Blue,30,2,4,2346,2346,0
712665633,Existing Customer,3,Silver,30,1,4,12952,11088,0.144
810321933,Existing Customer,3,Blue,30,3,3,11229,10175,0.094
780971583,Existing Customer,1,Blue,30,2,2,2016,1219,0.395
712146558,Existing Customer,5,Blue,30,2,3,2364,745,0.685
716786808,Existing Customer,5,Blue,30,2,2,1659,1659,0
780715683,Existing Customer,3,Blue,30,1,3,13602,13602,0
788912658,Existing Customer,2,Blue,30,1,4,3734,3734,0
716194683,Existing Customer,4,Blue,30,2,3,2334,1196,0.488
712287333,Existing Customer,1,Blue,30,1,4,34516,32461,0.06
719474583,Existing Customer,1,Blue,30,2,3,9771,7995,0.182
711670308,Existing Customer,3,Blue,30,2,0,6006,4430,0.262
765940683,Existing Customer,3,Blue,30,2,2,11277,9530,0.155
720259308,Existing Customer,3,Blue,30,3,3,6347,5778,0.09
719346708,Existing Customer,1,Blue,30,2,4,2758,1083,0.607
779270883,Existing Customer,4,Blue,30,3,3,16575,16575,0
804426858,Existing Customer,1,Blue,30,2,1,2593,933,0.64
708633783,Attrited Customer,3,Blue,30,2,4,11336,11336,0
787532808,Existing Customer,4,Silver,30,3,3,16386,14150,0.136
712470033,Existing Customer,3,Blue,30,3,3,4539,2486,0.452
710194683,Existing Customer,3,Blue,30,1,4,3244,984,0.697
780307233,Existing Customer,2,Blue,30,2,3,1924,453,0.765
790002783,Existing Customer,2,Blue,30,1,4,19595,18985,0.031
710986758,Existing Customer,3,Blue,30,2,4,11550,10045,0.13
710592933,Existing Customer,2,Blue,30,2,3,9598,8506,0.114
771881283,Existing Customer,1,Blue,30,2,2,18570,16678,0.102
716714733,Existing Customer,3,Blue,30,2,0,3460,2505,0.276
716905158,Existing Customer,2,Blue,30,1,3,21815,21815,0
719998233,Existing Customer,3,Silver,30,3,2,34516,33552,0.028
708831858,Attrited Customer,3,Blue,30,3,4,4579,3073,0.329
711208083,Existing Customer,4,Blue,30,3,2,2925,1478,0.495
720454158,Existing Customer,2,Blue,30,2,2,9827,9227,0.061
717195933,Attrited Customer,3,Blue,30,2,3,5298,5298,0
709339758,Existing Customer,3,Blue,30,2,3,11926,10160,0.148
711199908,Existing Customer,2,Blue,30,1,2,2317,1085,0.532
715664808,Attrited Customer,2,Blue,30,3,3,34516,34516,0
709444983,Attrited Customer,3,Blue,30,2,3,2435,3,0.999
720334833,Existing Customer,5,Blue,30,1,2,4710,2841,0.397
714043008,Existing Customer,2,Blue,30,3,4,4297,4297,0
780602733,Existing Customer,3,Blue,30,2,3,8302,7008,0.156
773018583,Existing Customer,4,Blue,30,1,2,3144,928,0.705
789059958,Existing Customer,4,Gold,30,2,4,34516,33471,0.03
817422408,Existing Customer,3,Blue,30,2,3,2059,941,0.543
712864683,Attrited Customer,3,Blue,30,3,3,1438.3,1438.3,0
711675108,Existing Customer,3,Blue,30,3,1,4075,1886,0.537
772231233,Existing Customer,2,Blue,30,2,4,2157,1436,0.334
795266208,Existing Customer,3,Blue,30,2,1,8842,8842,0
719564208,Attrited Customer,1,Blue,30,2,1,7195,7195,0
713229633,Attrited Customer,0,Blue,30,2,4,2759,2759,0
716873733,Attrited Customer,4,Blue,30,3,3,3556,1039,0.708
708720558,Existing Customer,3,Blue,30,2,0,4489,4489,0
711255858,Existing Customer,4,Blue,30,2,3,8777,7109,0.19
716842908,Existing Customer,5,Blue,30,2,1,1762,711,0.596
765584208,Existing Customer,3,Blue,30,2,1,2905,826,0.716
713283933,Attrited Customer,2,Blue,30,3,3,3032,3032,0
718946358,Existing Customer,3,Blue,30,3,2,1547,1547,0
715691808,Existing Customer,3,Blue,30,3,4,7764,7143,0.08
778965183,Existing Customer,3,Blue,30,3,2,5869,3352,0.429
716922633,Attrited Customer,2,Blue,30,3,4,4043,1526,0.623
711866358,Existing Customer,3,Blue,30,2,3,10136,10136,0
714620358,Attrited Customer,2,Blue,30,3,4,3328,811,0.756
709045683,Existing Customer,3,Blue,30,2,1,3549,3549,0
718284408,Existing Customer,3,Blue,30,2,2,2415,963,0.601
714818058,Existing Customer,4,Blue,30,3,1,1438.3,1438.3,0
789481233,Attrited Customer,2,Blue,30,3,3,2220,2220,0
789351783,Existing Customer,5,Blue,30,2,2,2114,496,0.765
720774183,Existing Customer,1,Blue,30,2,1,2579,620,0.76
788638908,Existing Customer,2,Blue,30,2,4,2351,224,0.905
756691608,Existing Customer,3,Blue,30,3,3,4554,3774,0.171
710729358,Attrited Customer,2,Blue,30,3,4,6479,6479,0
788552658,Existing Customer,4,Blue,30,3,1,2479,720,0.71
717410508,Existing Customer,3,Silver,30,3,4,25856,24575,0.05
708846183,Existing Customer,4,Blue,30,2,2,3307,1073,0.676
715537383,Existing Customer,3,Blue,30,1,2,27378,25485,0.069
710015733,Attrited Customer,1,Blue,30,3,1,2029,1408,0.306
710803008,Existing Customer,3,Blue,30,3,2,3125,1084,0.653
721332033,Existing Customer,2,Blue,30,2,1,29195,28303,0.031
718673358,Attrited Customer,3,Blue,30,3,4,13590,12062,0.112
787519683,Existing Customer,2,Blue,30,2,2,3028,758,0.75
711627558,Existing Customer,3,Blue,30,1,2,1625,713,0.561
817892208,Existing Customer,2,Blue,30,1,1,1438.3,1438.3,0
789300408,Existing Customer,4,Blue,30,2,2,1614,914,0.434
708862233,Existing Customer,4,Blue,30,3,3,4068,4068,0
715315008,Existing Customer,4,Blue,30,3,2,4640,3085,0.335
714031083,Attrited Customer,3,Blue,30,2,1,8869,8869,0
719772258,Existing Customer,3,Blue,30,1,3,3642,2918,0.199
819979458,Existing Customer,3,Blue,30,2,2,3976,2187,0.45
712241433,Existing Customer,0,Blue,30,2,1,1438.3,435.3,0.697
710563458,Existing Customer,1,Blue,30,3,3,9535,8875,0.069
720595083,Existing Customer,3,Blue,30,2,3,1620,342,0.789
712446783,Attrited Customer,4,Blue,30,3,4,4038,2508,0.379
824172258,Existing Customer,2,Blue,30,1,2,4408,2898,0.343
778936008,Existing Customer,4,Blue,30,1,3,5869,5869,0
778732158,Existing Customer,3,Blue,30,1,3,1507,1507,0
713522058,Existing Customer,0,Blue,30,2,3,1978,1107,0.44
789143283,Existing Customer,1,Blue,30,2,3,5647,4472,0.208
709621008,Existing Customer,5,Blue,30,3,2,5826,4344,0.254
717181833,Existing Customer,1,Silver,30,2,2,10190,9299,0.087
717166383,Existing Customer,4,Blue,30,2,2,2166,701,0.676
788805108,Existing Customer,3,Blue,30,3,3,18123,16348,0.098
717069033,Existing Customer,4,Blue,30,1,3,4829,3676,0.239
804045933,Existing Customer,0,Blue,30,3,2,5302,2888,0.455
773332908,Existing Customer,4,Blue,30,3,2,14670,12770,0.13
716733933,Existing Customer,2,Blue,30,3,2,1898,1173,0.382
717217983,Existing Customer,3,Blue,30,2,3,3143,626,0.801
713710383,Existing Customer,2,Blue,30,2,1,18008,15491,0.14
712767858,Attrited Customer,0,Blue,30,2,3,1438.3,215.3,0.85
709946658,Existing Customer,4,Blue,30,3,3,2765,1554,0.438
770956158,Existing Customer,4,Blue,30,2,1,2397,246,0.897
714527433,Attrited Customer,4,Blue,30,2,2,17523,17523,0
792795933,Existing Customer,1,Blue,30,6,2,2669,272,0.898
788771733,Existing Customer,4,Blue,30,3,3,1579,679,0.57
720275358,Attrited Customer,2,Blue,30,3,2,1889,1889,0
789331908,Existing Customer,3,Blue,30,2,2,8793,7875,0.104
716726058,Existing Customer,3,Blue,30,1,1,2865,1342,0.532
789301458,Existing Customer,4,Blue,30,2,2,9139,7519,0.177
719577258,Attrited Customer,2,Blue,30,3,4,6811,6811,0
771749733,Existing Customer,2,Silver,30,2,3,17706,16625,0.061
768720708,Existing Customer,3,Blue,30,4,2,3280,953,0.709
712579983,Existing Customer,2,Blue,30,2,3,1438.3,1438.3,0
772407333,Attrited Customer,3,Blue,30,3,3,1654,1654,0
758186433,Existing Customer,1,Blue,30,2,3,2353,1258,0.465
771420708,Existing Customer,4,Blue,30,2,1,1446,825,0.429
762020133,Attrited Customer,3,Blue,30,3,3,9874,9874,0
719256483,Existing Customer,4,Blue,30,3,3,4432,3097,0.301
771338658,Existing Customer,2,Blue,30,3,1,11670,10755,0.078
708373083,Attrited Customer,4,Blue,30,3,4,3356,839,0.75
778919583,Existing Customer,0,Blue,30,2,0,1604,492,0.693
780529908,Existing Customer,3,Blue,30,3,2,2023,692,0.658
719632683,Existing Customer,3,Blue,30,3,3,2583,348,0.865
719475633,Existing Customer,3,Blue,30,2,3,13908,13908,0
720114633,Existing Customer,5,Blue,30,3,1,2709,983,0.637
720294258,Existing Customer,4,Blue,30,2,2,2558,2558,0
712394283,Existing Customer,4,Blue,30,3,2,1791,477,0.734
772857558,Existing Customer,4,Blue,30,2,3,2257,1361,0.397
712669983,Existing Customer,3,Blue,30,3,3,10009,8405,0.16
718607883,Existing Customer,3,Blue,30,2,2,17890,15373,0.141
713121408,Existing Customer,3,Blue,30,3,2,3976,2309,0.419
712562433,Attrited Customer,2,Blue,30,3,3,4204,4204,0
708273858,Existing Customer,3,Blue,30,2,1,34516,34516,0
787529583,Attrited Customer,5,Blue,30,2,3,1588,1588,0
721001883,Existing Customer,3,Blue,30,1,2,1950,332,0.83
789420933,Existing Customer,2,Blue,30,1,3,3108,2330,0.25
711766758,Existing Customer,4,Blue,30,2,1,1531,544,0.645
716754783,Attrited Customer,4,Blue,30,2,3,17228,15897,0.077
708307533,Existing Customer,2,Blue,30,2,3,3086,3086,0
712664658,Attrited Customer,1,Blue,30,2,2,1649,1649,0
714930333,Attrited Customer,3,Blue,30,3,3,4618,4618,0
779536233,Existing Customer,4,Blue,30,1,1,1438.3,837.3,0.418
712510833,Existing Customer,3,Blue,30,3,3,9317,8470,0.091
712171158,Existing Customer,2,Blue,30,1,1,3124,3124,0
788782008,Existing Customer,3,Gold,30,3,2,15987,15987,0
709901058,Existing Customer,1,Blue,30,2,1,2232,1069,0.521
718488783,Existing Customer,3,Blue,30,2,2,4802,3101,0.354
710797833,Existing Customer,5,Blue,30,3,2,2033,1192,0.414
712121508,Existing Customer,3,Blue,30,2,0,1438.3,1438.3,0
798238008,Existing Customer,2,Blue,30,1,2,5070,5070,0
712790358,Attrited Customer,3,Blue,30,3,4,3023,1675,0.446
709669533,Existing Customer,1,Blue,30,3,2,2722,1419,0.479
787467858,Existing Customer,1,Silver,30,1,3,34516,32471,0.059
718437033,Attrited Customer,2,Blue,30,3,2,1438.3,757.3,0.473
778880358,Existing Customer,4,Blue,30,3,3,2485,837,0.663
771630783,Existing Customer,3,Blue,30,1,2,1821,886,0.513
779638983,Existing Customer,4,Blue,30,3,3,2124,551,0.741
719868183,Attrited Customer,3,Blue,30,3,2,1456,1456,0
720980958,Existing Customer,5,Blue,30,3,2,3092,2183,0.294
719671383,Existing Customer,3,Blue,30,3,2,2969,2969,0
718433508,Existing Customer,3,Blue,30,5,2,2481,362,0.854
718665933,Existing Customer,3,Blue,30,1,2,34516,31999,0.073
712884408,Existing Customer,1,Blue,30,2,0,5700,3796,0.334
709861008,Existing Customer,4,Blue,30,3,1,27720,25306,0.087
712580958,Existing Customer,1,Blue,30,1,1,27712,25582,0.077
780707733,Existing Customer,1,Blue,30,3,2,34516,32407,0.061
717926358,Existing Customer,2,Blue,30,1,0,5494,3352,0.39
715624533,Existing Customer,3,Blue,30,2,3,5357,4085,0.237
771097683,Attrited Customer,2,Blue,30,2,2,10896,8379,0.231
789960783,Existing Customer,1,Silver,30,2,3,10398,8768,0.157
716212383,Attrited Customer,1,Blue,30,3,3,10874,8459,0.222
772725408,Existing Customer,3,Blue,30,3,2,24499,21982,0.103
711167808,Attrited Customer,4,Blue,30,3,6,18975,18975,0
714019083,Existing Customer,1,Blue,30,1,3,2019,1216,0.398
788618208,Existing Customer,5,Blue,30,3,3,8325,8325,0
713003358,Attrited Customer,3,Blue,30,2,2,29338,29179,0.005
712984983,Existing Customer,2,Blue,30,3,2,2248,395,0.824
770705208,Existing Customer,2,Gold,30,3,3,15365,14735,0.041
720655833,Attrited Customer,4,Blue,30,3,2,2913,2913,0
720735408,Existing Customer,4,Blue,30,3,1,6329,4686,0.26
718504233,Attrited Customer,4,Blue,30,2,3,2082,288,0.862
798451908,Existing Customer,2,Blue,30,3,2,5723,5723,0
717529233,Attrited Customer,3,Blue,30,3,2,3319,3319,0
779803008,Existing Customer,2,Blue,30,2,1,27670,27670,0
708123033,Existing Customer,3,Silver,30,1,1,11463,11463,0
718728108,Existing Customer,4,Silver,30,3,1,29856,28280,0.053
788671608,Existing Customer,4,Gold,30,2,1,23051,21215,0.08
718096608,Existing Customer,4,Blue,30,2,3,6882,4952,0.28
713398158,Existing Customer,3,Blue,30,2,2,3821,2148,0.438
784907658,Existing Customer,2,Blue,30,1,2,4343,2123,0.511
708301683,Attrited Customer,2,Blue,30,2,3,20798,19739,0.051
721290708,Existing Customer,1,Blue,30,3,2,14217,12401,0.128
709910733,Existing Customer,4,Silver,30,3,2,34516,32553,0.057
708248358,Existing Customer,4,Silver,30,1,3,29937,29937,0
720827133,Attrited Customer,3,Blue,30,2,2,6261,5798,0.074
716002458,Existing Customer,4,Blue,30,1,2,7386,6730,0.089
709385133,Existing Customer,2,Blue,30,3,5,14828,13315,0.102
771561183,Attrited Customer,4,Blue,30,3,3,13753,11236,0.183
717783483,Existing Customer,5,Blue,30,1,2,5016,2730,0.456
718299933,Existing Customer,3,Blue,30,3,4,4333,3594,0.171
712036383,Attrited Customer,4,Blue,30,3,3,18418,18418,0
715199808,Existing Customer,3,Silver,30,3,5,33905,31835,0.061
711433908,Attrited Customer,3,Blue,30,2,3,9491,9491,0
715544883,Existing Customer,1,Silver,30,3,3,14135,13505,0.045
713833233,Existing Customer,5,Silver,30,3,2,34516,32748,0.051
709566408,Attrited Customer,2,Blue,30,3,6,4458,4458,0
720128658,Attrited Customer,1,Blue,30,3,3,5181,5181,0
709159308,Existing Customer,4,Blue,30,1,3,6172,4960,0.196
718372458,Existing Customer,2,Blue,30,2,5,3735,2012,0.461
714826758,Existing Customer,3,Blue,29,4,2,7038,5237,0.256
717906783,Existing Customer,5,Blue,29,2,2,5207,3459,0.336
717806133,Existing Customer,2,Blue,29,3,0,23603,23603,0
770590758,Existing Customer,3,Blue,29,2,0,3378,2309,0.316
714717483,Existing Customer,3,Blue,29,1,2,26181,26181,0
803366358,Existing Customer,1,Blue,29,2,1,14596,12404,0.15
781794708,Attrited Customer,3,Blue,29,1,3,17030,15119,0.112
716804283,Existing Customer,2,Blue,29,2,2,15911,15015,0.056
708398283,Existing Customer,1,Blue,29,2,2,4394,3509,0.201
709110633,Existing Customer,1,Blue,29,1,3,21684,19936,0.081
778686408,Existing Customer,1,Blue,29,3,2,19324,18284,0.054
779743908,Existing Customer,4,Blue,29,2,2,7788,7788,0
787599258,Existing Customer,3,Blue,29,1,2,7361,6052,0.178
710317758,Existing Customer,3,Blue,29,2,2,11327,9799,0.135
715041333,Existing Customer,3,Blue,29,1,3,3537,1020,0.712
711146358,Existing Customer,1,Blue,29,3,2,3358,1600,0.524
718923858,Existing Customer,1,Silver,29,2,2,26750,25546,0.045
787595658,Existing Customer,3,Blue,29,1,1,8801,7380,0.161
714970458,Existing Customer,2,Blue,29,1,1,9173,7126,0.223
708833133,Existing Customer,3,Blue,29,2,2,3170,653,0.794
709545333,Existing Customer,4,Blue,29,2,3,12716,11220,0.118
721120008,Existing Customer,2,Blue,29,3,2,2162,785,0.637
713325108,Existing Customer,2,Blue,29,3,3,7712,5195,0.326
788675658,Existing Customer,2,Blue,29,2,4,1923,1078,0.439
796990908,Existing Customer,3,Silver,29,3,2,34516,32644,0.054
788915283,Existing Customer,2,Blue,29,1,2,2304,715,0.69
712742808,Existing Customer,3,Blue,29,3,3,3022,1880,0.378
767269908,Existing Customer,2,Blue,29,3,2,3158,3158,0
708971583,Existing Customer,2,Blue,29,3,2,3590,1666,0.536
818926833,Existing Customer,3,Blue,29,1,2,2000,2000,0
787515333,Attrited Customer,3,Blue,29,2,3,3616,2465,0.318
772236108,Existing Customer,1,Blue,29,1,3,8398,6506,0.225
807044958,Existing Customer,3,Blue,29,3,3,2937,2068,0.296
711048783,Existing Customer,4,Blue,29,3,3,33405,33405,0
739692933,Existing Customer,2,Blue,29,2,4,3126,609,0.805
716362008,Existing Customer,2,Blue,29,3,2,1808,799,0.558
716612958,Existing Customer,2,Blue,29,1,3,10980,9254,0.157
772031733,Existing Customer,4,Blue,29,1,2,14315,13625,0.048
721236408,Existing Customer,2,Blue,29,3,3,7535,5018,0.334
708513183,Existing Customer,1,Blue,29,2,2,4323,3056,0.293
819117183,Existing Customer,3,Blue,29,2,4,1569,660,0.579
720462633,Existing Customer,3,Blue,29,2,3,4138,3495,0.155
714832383,Existing Customer,0,Gold,29,2,3,34516,32551,0.057
758765808,Existing Customer,2,Blue,29,3,4,2029,839,0.586
807141183,Existing Customer,1,Blue,29,3,2,14938,13526,0.095
806894133,Existing Customer,3,Blue,29,1,4,1617,270,0.833
714474483,Existing Customer,1,Blue,29,2,2,2523,646,0.744
814776033,Existing Customer,2,Blue,29,1,3,13395,11717,0.125
711816108,Attrited Customer,3,Blue,29,2,4,18563,18563,0
752085108,Existing Customer,2,Blue,29,5,2,4955,3798,0.234
710449983,Existing Customer,2,Blue,29,1,2,2818,1162,0.588
787284858,Existing Customer,2,Blue,29,1,2,3300,1569,0.525
711173883,Existing Customer,4,Blue,29,2,2,1651,881,0.466
717628608,Existing Customer,3,Blue,29,1,5,2576,936,0.637
713901108,Existing Customer,2,Blue,29,1,4,14575,14575,0
751469808,Existing Customer,3,Blue,29,2,4,12852,10907,0.151
719089383,Existing Customer,2,Blue,29,2,1,6168,3797,0.384
717000858,Existing Customer,2,Blue,29,2,2,2683,945,0.648
711990933,Existing Customer,2,Blue,29,3,2,2295,2295,0
712319058,Existing Customer,1,Blue,29,3,0,4671,2738,0.414
815838633,Existing Customer,1,Blue,29,2,3,3890,1604,0.588
819169683,Existing Customer,2,Blue,29,2,2,3436,1786,0.48
713295183,Existing Customer,2,Blue,29,2,3,24446,22592,0.076
751227183,Existing Customer,2,Blue,29,3,5,5346,3807,0.288
718785483,Existing Customer,1,Silver,29,3,3,34516,33081,0.042
719963433,Existing Customer,3,Blue,29,2,2,8318,6373,0.234
716578158,Existing Customer,1,Blue,29,2,5,2722,1130,0.585
716353083,Existing Customer,3,Blue,29,2,3,6733,5705,0.153
816834933,Existing Customer,4,Silver,29,2,2,30702,30029,0.022
719608308,Existing Customer,2,Blue,29,2,3,9829,7312,0.256
713316558,Existing Customer,4,Blue,29,2,2,4573,4573,0
804649833,Existing Customer,3,Blue,29,3,4,2533,1407,0.445
788747358,Existing Customer,0,Blue,29,3,2,5530,3496,0.368
814489683,Existing Customer,2,Blue,29,1,0,5387,4592,0.148
712319958,Existing Customer,4,Blue,29,2,1,12154,9637,0.207
716971833,Existing Customer,2,Blue,29,3,3,13126,13126,0
779709033,Existing Customer,4,Blue,29,3,2,5735,3325,0.42
713343333,Existing Customer,3,Blue,29,3,4,6698,5371,0.198
787491483,Existing Customer,3,Blue,29,2,3,30733,29580,0.038
711184983,Existing Customer,5,Blue,29,2,1,11191,11191,0
712164333,Attrited Customer,4,Blue,29,3,2,12544,10908,0.13
709321908,Attrited Customer,3,Blue,29,2,3,7498,5179,0.309
717983058,Existing Customer,3,Blue,29,1,3,1982,914,0.539
766131033,Existing Customer,4,Blue,29,3,3,3767,2791,0.259
720363258,Existing Customer,4,Blue,29,3,3,2778,1138,0.59
710825658,Existing Customer,3,Blue,29,3,2,2584,970,0.625
711043983,Existing Customer,3,Blue,29,3,1,34516,33257,0.036
710881008,Existing Customer,3,Blue,29,1,1,6380,5142,0.194
715445883,Existing Customer,2,Blue,29,2,2,18862,16757,0.112
713740533,Existing Customer,3,Blue,29,3,3,2775,1111,0.6
771516333,Existing Customer,2,Blue,29,2,3,4663,4663,0
708774708,Existing Customer,4,Blue,29,1,3,2636,1047,0.603
708834483,Attrited Customer,2,Blue,29,2,5,17667,17667,0
720093333,Existing Customer,3,Blue,29,1,3,3491,985,0.718
710863308,Existing Customer,4,Blue,29,1,2,2916,1842,0.368
709708233,Attrited Customer,3,Blue,29,4,2,7066,7066,0
717099408,Existing Customer,3,Blue,29,3,2,10529,10529,0
717078933,Existing Customer,5,Blue,29,2,4,4205,1688,0.599
716695533,Existing Customer,3,Blue,29,3,3,2017,460,0.772
710533233,Attrited Customer,1,Blue,29,3,4,1438.3,1438.3,0
709567758,Existing Customer,3,Blue,29,1,2,2490,265,0.894
782555058,Existing Customer,1,Blue,29,2,3,1438.3,582.3,0.595
711879633,Existing Customer,3,Blue,29,1,2,2766,781,0.718
717095733,Existing Customer,4,Blue,29,3,4,3212,695,0.784
712568358,Existing Customer,1,Blue,29,2,2,3394,3394,0
716635758,Existing Customer,2,Blue,29,3,2,3276,945,0.712
773228133,Attrited Customer,2,Blue,29,2,2,1677,1677,0
714721608,Existing Customer,3,Blue,29,3,0,9703,8762,0.097
772248408,Existing Customer,3,Blue,29,1,4,2694,861,0.68
715312158,Existing Customer,2,Blue,29,2,3,2670,591,0.779
713153733,Attrited Customer,2,Blue,29,3,3,2520,1047,0.585
710503308,Existing Customer,2,Blue,29,1,2,9554,7217,0.245
709719333,Existing Customer,2,Blue,29,3,4,28422,27164,0.044
720905133,Attrited Customer,3,Blue,29,2,6,11422,10327,0.096
718522308,Existing Customer,3,Blue,29,1,3,14345,13385,0.067
720206658,Attrited Customer,3,Blue,29,2,4,1479,1021,0.31
770917608,Existing Customer,1,Blue,29,4,2,2756,845,0.693
717202908,Existing Customer,5,Blue,29,3,4,34198,32394,0.053
778949133,Existing Customer,1,Blue,29,3,3,13298,11604,0.127
788838033,Attrited Customer,2,Blue,29,2,4,3841,3841,0
709749483,Existing Customer,2,Blue,29,1,2,2636,683,0.741
717733158,Existing Customer,3,Blue,29,2,3,3186,669,0.79
788755158,Existing Customer,3,Blue,29,3,1,1438.3,903.3,0.372
714407058,Existing Customer,3,Blue,29,2,1,30997,28667,0.075
713492583,Attrited Customer,2,Blue,29,2,2,5845,5845,0
718984533,Existing Customer,3,Blue,29,2,4,7199,5925,0.177
716671983,Existing Customer,0,Blue,29,3,2,5983,4098,0.315
788646858,Existing Customer,3,Blue,29,3,1,1959,691,0.647
795392433,Existing Customer,2,Blue,29,1,1,2423,2423,0
799486158,Existing Customer,1,Blue,29,2,4,1438.3,489.3,0.66
713348433,Existing Customer,3,Blue,29,3,2,1545,794,0.486
793656633,Existing Customer,3,Blue,29,3,1,2278,975,0.572
709283358,Attrited Customer,4,Blue,29,2,3,2895,2895,0
779491908,Existing Customer,4,Blue,29,2,1,8644,7253,0.161
780373233,Existing Customer,4,Blue,29,3,0,2863,923,0.678
717949008,Attrited Customer,4,Blue,29,2,3,1554,1142,0.265
778377183,Existing Customer,3,Blue,29,2,2,18284,17140,0.063
716483358,Existing Customer,3,Blue,29,1,4,6125,4796,0.217
719829633,Existing Customer,2,Blue,29,3,4,3200,1467,0.542
714427608,Existing Customer,5,Blue,29,3,1,2555,1874,0.267
789345408,Existing Customer,2,Blue,29,3,2,1438.3,716.3,0.502
716178483,Existing Customer,4,Blue,29,3,2,2430,2430,0
710512833,Existing Customer,2,Blue,29,1,1,3304,1966,0.405
720952608,Existing Customer,2,Blue,29,1,2,2288,783,0.658
713105508,Existing Customer,3,Silver,29,3,3,34516,32476,0.059
789392883,Existing Customer,3,Blue,29,1,0,1878,631,0.664
779252283,Existing Customer,4,Blue,29,3,0,2712,301,0.889
811140933,Existing Customer,2,Blue,29,1,2,2616,830,0.683
778669608,Existing Customer,4,Blue,29,3,2,1564,1564,0
710343783,Existing Customer,5,Blue,29,1,2,2140,2140,0
717094758,Existing Customer,4,Blue,29,3,1,8823,8823,0
